,AGE,CHILD_TOTAL,DEPENDANTS,OWN_AUTO,PERSONAL_INCOME,TOTAL_LOANS,CLOSED_LOANS,WORK_YEARS,GENDER,MARITAL_STATUS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,FL_PRESENCE_FL,TARGET
423,45,2,1,0,15000.0,2,2.0,2.0,0,Состою в браке,1,0,0,0.0
425,35,1,1,0,30000.0,1,0.0,1.0,1,Не состоял в браке,1,0,0,0.0
426,47,1,1,0,7000.0,1,1.0,0.0,0,Не состоял в браке,1,0,0,0.0
427,43,2,2,0,10000.0,1,1.0,3.0,0,Состою в браке,1,0,0,0.0
428,26,2,2,1,7000.0,1,1.0,3.0,0,Состою в браке,1,0,0,0.0
429,67,2,0,0,12000.0,2,1.0,12.0,1,Не состоял в браке,1,0,1,0.0
431,44,2,2,1,8500.0,1,0.0,1.0,0,Состою в браке,1,0,0,0.0
432,33,2,2,0,10000.0,1,1.0,1.0,1,Разведен(а),1,0,0,0.0
433,53,1,0,0,4300.0,1,0.0,18.0,1,Состою в браке,1,0,0,0.0
434,40,2,2,1,13200.0,1,0.0,16.0,0,Разведен(а),1,0,0,0.0
435,28,1,1,0,15000.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
436,52,1,1,0,20000.0,2,1.0,32.0,1,Вдовец/Вдова,1,0,1,0.0
438,40,1,1,0,15000.0,1,0.0,17.0,1,Разведен(а),1,0,1,0.0
439,44,1,1,0,5000.0,2,1.0,1.0,1,Вдовец/Вдова,1,0,1,0.0
441,33,2,2,1,20000.0,1,0.0,1.0,0,Состою в браке,1,0,0,0.0
442,44,1,0,1,15000.0,1,1.0,3.0,0,Состою в браке,1,0,0,0.0
443,24,1,1,0,10000.0,1,1.0,1.0,1,Разведен(а),1,0,0,0.0
444,46,2,1,0,18000.0,1,1.0,5.0,0,Состою в браке,1,0,0,0.0
445,61,2,0,0,25000.0,1,1.0,1.0,0,Состою в браке,1,0,0,0.0
446,53,1,0,1,25000.0,1,0.0,15.0,1,Состою в браке,1,1,0,0.0
447,55,0,0,0,13000.0,3,3.0,5.0,1,Не состоял в браке,1,0,0,0.0
450,35,2,2,0,8000.0,1,0.0,5.0,0,Состою в браке,1,0,0,0.0
451,34,2,2,1,25000.0,1,0.0,0.0,1,Состою в браке,1,0,0,0.0
452,22,0,0,0,16000.0,1,1.0,5.0,0,Состою в браке,1,0,0,0.0
453,33,1,1,0,10000.0,1,0.0,1.0,0,Состою в браке,1,0,0,1.0
454,54,0,0,0,8000.0,1,0.0,1.0,1,Вдовец/Вдова,1,0,1,0.0
455,49,2,2,1,16000.0,2,1.0,4.0,0,Состою в браке,1,0,1,0.0
457,23,0,0,0,15000.0,1,0.0,0.0,0,Не состоял в браке,1,0,0,1.0
458,35,2,2,0,11000.0,1,0.0,15.0,1,Состою в браке,1,0,0,0.0
459,45,0,0,0,10000.0,2,1.0,4.0,1,Состою в браке,1,0,1,0.0
461,28,0,0,0,15000.0,1,0.0,7.0,0,Не состоял в браке,1,0,0,0.0
462,22,0,0,0,12000.0,1,0.0,4.0,1,Не состоял в браке,1,0,0,0.0
463,61,0,0,0,5000.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
464,48,2,1,0,30000.0,1,1.0,4.0,1,Не состоял в браке,1,0,1,0.0
465,39,1,1,0,10000.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
466,32,0,0,0,9500.0,1,0.0,10.0,0,Не состоял в браке,1,0,0,0.0
467,36,2,2,0,7000.0,1,1.0,10.0,1,Состою в браке,1,0,0,0.0
468,38,2,1,0,8500.0,1,0.0,7.0,1,Состою в браке,1,0,1,0.0
469,28,2,2,0,12000.0,1,0.0,5.0,1,Состою в браке,1,0,0,0.0
470,27,0,0,1,15000.0,1,1.0,5.0,1,Не состоял в браке,1,0,0,0.0
471,31,0,0,0,17000.0,3,3.0,2.0,1,Состою в браке,1,0,1,0.0
474,64,0,0,0,8000.0,1,0.0,0.0,0,Вдовец/Вдова,0,1,0,0.0
475,28,0,0,0,20000.0,1,1.0,1.0,1,Не состоял в браке,1,0,1,1.0
476,60,6,0,0,5200.0,2,1.0,0.0,1,Вдовец/Вдова,0,1,0,0.0
478,43,1,0,0,13000.0,1,1.0,5.0,1,Состою в браке,1,0,0,0.0
479,27,0,0,0,18000.0,1,0.0,3.0,1,Не состоял в браке,1,0,0,0.0
480,35,1,0,1,34000.0,1,1.0,4.0,0,Состою в браке,1,0,1,0.0
481,22,1,1,0,10000.0,3,1.0,3.0,1,Не состоял в браке,1,0,0,0.0
484,63,1,0,0,7000.0,2,1.0,25.0,1,Состою в браке,1,1,0,0.0
486,44,1,1,0,12000.0,1,0.0,6.0,0,Состою в браке,1,0,0,0.0
487,52,0,0,0,5000.0,1,1.0,1.0,1,Не состоял в браке,1,0,0,0.0
488,51,2,0,0,16000.0,2,1.0,8.0,1,Состою в браке,1,0,0,0.0
490,34,0,0,0,8000.0,2,2.0,14.0,1,Состою в браке,1,0,0,0.0
492,25,1,1,1,23000.0,1,0.0,4.0,1,Состою в браке,1,0,0,0.0
493,28,0,0,1,10000.0,1,1.0,3.0,0,Состою в браке,1,0,0,0.0
494,59,0,0,0,10000.0,4,4.0,5.0,1,Состою в браке,1,0,0,0.0
498,36,1,1,0,25000.0,1,1.0,0.0,0,Состою в браке,1,0,0,0.0
499,42,1,0,0,7000.0,1,0.0,3.0,0,Состою в браке,1,0,0,0.0
500,54,2,0,0,10000.0,5,4.0,30.0,1,Состою в браке,1,0,1,0.0
505,37,1,1,0,15000.0,1,0.0,0.0,0,Состою в браке,1,0,1,1.0
506,34,1,1,0,5000.0,1,0.0,4.0,1,Состою в браке,1,0,0,0.0
507,41,1,1,1,20000.0,3,3.0,4.0,0,Состою в браке,1,0,0,0.0
510,28,0,0,0,15000.0,1,1.0,3.0,1,Не состоял в браке,1,0,0,1.0
511,37,1,1,0,6000.0,1,0.0,18.0,1,Не состоял в браке,1,0,0,0.0
512,30,0,0,0,7500.0,1,0.0,0.0,0,Состою в браке,1,0,1,1.0
513,38,1,1,0,15000.0,1,1.0,15.0,0,Состою в браке,1,0,0,0.0
514,34,1,1,0,8000.0,1,0.0,1.0,0,Состою в браке,1,0,0,1.0
515,27,1,1,0,7000.0,2,2.0,6.0,1,Состою в браке,1,0,0,0.0
517,48,0,0,0,15000.0,1,0.0,0.0,1,Состою в браке,1,0,0,0.0
518,22,0,0,0,6000.0,1,1.0,0.0,1,Не состоял в браке,1,0,0,0.0
519,30,1,0,0,4000.0,1,0.0,1.0,1,Состою в браке,1,0,1,0.0
520,30,1,1,0,40000.0,1,1.0,3.0,0,Состою в браке,1,0,0,0.0
521,35,2,2,0,29000.0,1,0.0,4.0,0,Состою в браке,1,0,0,0.0
522,55,1,0,0,13000.0,1,0.0,10.0,1,Состою в браке,1,0,1,0.0
523,41,2,2,0,6000.0,1,0.0,3.0,1,Не состоял в браке,1,0,0,0.0
524,54,0,0,0,9000.0,1,0.0,6.0,1,Состою в браке,1,1,1,0.0
525,30,1,1,0,15000.0,1,0.0,8.0,1,Состою в браке,1,0,0,0.0
526,36,3,3,1,10000.0,2,2.0,15.0,0,Состою в браке,1,0,0,0.0
528,48,0,0,0,13000.0,1,1.0,8.0,0,Не состоял в браке,1,0,1,0.0
529,40,2,0,0,25000.0,1,0.0,15.0,1,Разведен(а),1,0,0,1.0
530,33,1,1,1,14000.0,1,0.0,2.0,1,Состою в браке,1,0,0,0.0
531,32,1,1,0,20000.0,1,0.0,4.0,0,Состою в браке,1,0,1,0.0
532,59,0,0,0,5582.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
533,50,0,0,0,10000.0,2,2.0,30.0,1,Состою в браке,1,0,0,1.0
535,44,0,0,0,11000.0,1,0.0,0.0,1,Не состоял в браке,1,0,0,0.0
536,47,1,1,0,19000.0,2,1.0,27.0,1,Состою в браке,1,0,1,0.0
538,60,2,0,0,10500.0,3,2.0,33.0,1,Состою в браке,1,0,1,0.0
541,38,1,1,0,20000.0,1,1.0,13.0,0,Состою в браке,1,0,1,1.0
542,40,0,0,0,16000.0,1,0.0,3.0,0,Не состоял в браке,1,0,0,0.0
543,29,1,1,0,25000.0,1,0.0,2.0,0,Состою в браке,1,0,1,0.0
544,28,1,0,0,18000.0,1,0.0,5.0,0,Состою в браке,1,0,1,0.0
545,56,0,0,0,19000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
546,33,2,2,0,20000.0,1,0.0,7.0,1,Состою в браке,1,0,1,0.0
547,22,0,0,0,15000.0,2,1.0,1.0,0,Не состоял в браке,1,0,1,1.0
549,42,2,2,0,14000.0,1,0.0,20.0,1,Состою в браке,1,0,0,0.0
550,51,4,0,0,16000.0,2,1.0,13.0,1,Состою в браке,1,0,0,0.0
552,48,1,0,0,10000.0,1,0.0,24.0,0,Состою в браке,1,0,0,0.0
553,49,2,0,0,10000.0,1,0.0,16.0,1,Состою в браке,1,1,1,0.0
554,61,2,0,0,13000.0,1,0.0,38.0,0,Не состоял в браке,1,0,0,0.0
555,48,0,0,0,6000.0,1,1.0,0.0,1,Состою в браке,0,1,0,0.0
556,47,2,0,0,18000.0,2,2.0,7.0,0,Состою в браке,1,0,1,0.0
558,27,1,1,0,12000.0,1,0.0,2.0,1,Состою в браке,1,0,0,1.0
559,51,3,1,0,10000.0,1,0.0,16.0,1,Разведен(а),1,0,0,1.0
560,43,1,1,0,40000.0,1,0.0,19.0,1,Состою в браке,1,0,0,0.0
561,40,1,1,0,5400.0,1,0.0,0.0,1,Гражданский брак,0,1,0,0.0
562,56,3,0,0,10000.0,4,3.0,15.0,1,Состою в браке,1,0,0,0.0
566,46,0,0,0,18000.0,1,0.0,2.0,1,Состою в браке,1,0,0,0.0
567,39,3,3,0,25000.0,1,0.0,0.0,0,Состою в браке,1,0,0,0.0
568,44,1,1,0,10000.0,1,0.0,4.0,1,Состою в браке,1,0,1,0.0
569,33,1,1,0,16000.0,1,1.0,2.0,0,Состою в браке,1,0,0,0.0
570,44,0,0,0,35000.0,1,1.0,0.0,0,Не состоял в браке,0,1,0,1.0
571,27,1,1,0,6000.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
572,63,0,0,0,11000.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
573,37,1,1,1,15000.0,2,2.0,6.0,0,Состою в браке,1,0,0,0.0
575,43,0,0,0,30000.0,1,0.0,20.0,1,Разведен(а),1,0,1,0.0
576,57,1,0,0,35000.0,1,0.0,35.0,0,Не состоял в браке,1,0,0,0.0
577,44,2,2,0,10000.0,1,0.0,20.0,1,Состою в браке,1,0,0,0.0
578,45,1,0,0,10000.0,1,0.0,6.0,0,Состою в браке,1,0,0,0.0
579,45,0,0,0,5800.0,1,0.0,15.0,1,Не состоял в браке,1,0,1,0.0
580,60,1,0,0,12000.0,1,1.0,10.0,1,Состою в браке,1,1,0,0.0
581,56,2,0,0,12000.0,1,1.0,9.0,1,Не состоял в браке,1,1,0,0.0
582,47,0,0,0,10000.0,1,1.0,2.0,1,Состою в браке,1,0,1,0.0
583,27,0,0,0,15000.0,3,2.0,3.0,0,Состою в браке,1,0,0,1.0
586,49,2,1,0,22000.0,1,0.0,10.0,0,Состою в браке,1,0,1,0.0
587,34,1,1,0,5000.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
588,57,2,0,0,12000.0,1,1.0,0.0,1,Вдовец/Вдова,0,1,0,0.0
589,66,1,0,1,25000.0,1,1.0,12.0,0,Состою в браке,1,1,1,0.0
590,44,1,0,0,11000.0,1,0.0,2.0,0,Разведен(а),1,0,0,0.0
591,28,0,0,0,15000.0,1,0.0,4.0,1,Состою в браке,1,0,1,0.0
592,55,2,0,0,14000.0,3,2.0,30.0,0,Состою в браке,1,1,1,0.0
595,41,2,2,0,6000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
596,58,1,0,0,6000.0,1,0.0,0.0,1,Состою в браке,0,1,1,0.0
597,60,3,0,0,12000.0,1,0.0,25.0,1,Не состоял в браке,1,1,0,0.0
598,50,0,0,0,7300.0,2,2.0,3.0,0,Состою в браке,1,0,0,0.0
600,25,0,0,0,14000.0,2,2.0,3.0,1,Не состоял в браке,1,0,0,0.0
602,40,2,1,0,14000.0,1,1.0,5.0,1,Состою в браке,1,0,0,1.0
603,28,0,0,1,11000.0,1,0.0,6.0,0,Не состоял в браке,1,0,0,0.0
604,26,0,0,0,9000.0,1,1.0,5.0,1,Состою в браке,1,0,0,0.0
605,36,1,1,1,10000.0,2,2.0,1.0,0,Состою в браке,1,0,1,0.0
607,39,6,6,0,15000.0,1,0.0,12.0,0,Состою в браке,1,0,0,0.0
608,60,0,0,0,8000.0,1,0.0,30.0,1,Состою в браке,1,0,1,0.0
609,46,1,0,1,15000.0,1,0.0,9.0,0,Не состоял в браке,1,0,0,0.0
610,36,2,1,0,25000.0,1,1.0,2.0,1,Разведен(а),1,0,1,0.0
611,61,2,0,0,5000.0,2,2.0,0.0,1,Состою в браке,0,1,0,0.0
613,25,1,1,0,10000.0,1,0.0,5.0,1,Состою в браке,1,0,0,1.0
614,63,0,0,0,10000.0,1,1.0,0.0,1,Состою в браке,0,1,0,0.0
615,56,2,0,1,13000.0,2,2.0,20.0,1,Состою в браке,1,1,0,0.0
617,51,0,0,0,17000.0,1,0.0,3.0,1,Не состоял в браке,1,0,1,0.0
618,38,3,0,0,5000.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
619,56,2,0,1,7000.0,1,1.0,0.0,0,Состою в браке,1,0,0,0.0
620,35,2,2,0,4300.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
621,40,2,0,0,7600.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
622,54,1,1,0,8000.0,1,0.0,0.0,1,Состою в браке,0,1,1,0.0
623,41,1,1,0,12000.0,3,2.0,2.0,0,Состою в браке,1,0,1,0.0
626,32,1,1,0,6500.0,1,1.0,2.0,1,Состою в браке,1,0,0,0.0
627,51,0,0,0,15000.0,1,0.0,30.0,1,Состою в браке,1,0,0,0.0
628,34,2,0,0,20000.0,1,0.0,5.0,0,Состою в браке,1,0,0,0.0
629,31,0,0,0,15000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
630,35,0,0,0,8000.0,1,0.0,1.0,0,Не состоял в браке,1,0,0,0.0
631,34,1,0,0,11000.0,1,0.0,1.0,1,Разведен(а),1,0,1,0.0
632,31,0,0,0,9700.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
633,50,0,0,0,12000.0,1,1.0,2.0,1,Состою в браке,1,0,0,1.0
634,37,2,1,0,19000.0,2,1.0,7.0,1,Разведен(а),1,0,0,0.0
636,60,0,0,0,12000.0,2,2.0,40.0,1,Состою в браке,1,0,0,0.0
638,54,0,0,0,7000.0,1,0.0,12.0,1,Состою в браке,1,0,0,0.0
639,52,0,0,1,15600.0,1,0.0,5.0,1,Состою в браке,1,1,0,1.0
640,41,0,0,1,35000.0,1,0.0,5.0,0,Состою в браке,1,0,0,0.0
641,47,2,0,0,11000.0,1,0.0,20.0,1,Не состоял в браке,1,0,0,1.0
642,60,2,0,0,45000.0,1,1.0,15.0,1,Состою в браке,1,1,1,0.0
643,40,2,0,0,8000.0,2,2.0,7.0,1,Состою в браке,1,0,1,0.0
645,27,1,1,1,20000.0,1,0.0,5.0,1,Состою в браке,1,0,0,1.0
646,32,2,2,0,20500.0,1,0.0,7.0,0,Состою в браке,1,0,0,0.0
647,54,0,0,0,19000.0,1,0.0,8.0,1,Состою в браке,1,0,0,0.0
648,35,2,2,0,10000.0,2,2.0,3.0,1,Состою в браке,1,0,1,0.0
650,49,2,0,0,10000.0,2,2.0,5.0,1,Состою в браке,1,0,0,0.0
652,58,1,1,0,13000.0,1,0.0,40.0,0,Состою в браке,1,1,0,0.0
653,54,3,0,0,15000.0,1,1.0,5.0,0,Разведен(а),1,0,0,0.0
654,53,1,1,0,9000.0,1,0.0,0.0,1,Состою в браке,1,0,1,0.0
655,32,0,0,0,19000.0,1,1.0,0.0,0,Не состоял в браке,1,0,0,0.0
656,38,2,0,0,10000.0,2,2.0,12.0,1,Вдовец/Вдова,1,0,0,0.0
658,55,2,0,0,35000.0,1,0.0,30.0,0,Состою в браке,1,0,0,0.0
659,43,2,0,0,15000.0,3,3.0,25.0,1,Состою в браке,1,0,0,0.0
662,27,1,1,0,17000.0,1,1.0,4.0,0,Состою в браке,1,0,0,0.0
663,28,1,1,0,8000.0,1,1.0,1.0,1,Состою в браке,1,0,0,0.0
664,37,3,3,1,8000.0,1,0.0,1.0,0,Состою в браке,1,0,0,0.0
665,43,2,2,0,3500.0,2,1.0,3.0,1,Состою в браке,1,0,1,0.0
667,39,0,0,0,6000.0,2,1.0,5.0,1,Состою в браке,1,0,0,1.0
669,55,1,2,1,10000.0,3,2.0,17.0,0,Состою в браке,1,0,0,0.0
672,37,1,1,0,18000.0,1,0.0,8.0,1,Разведен(а),1,0,1,0.0
673,42,1,1,0,9800.0,2,1.0,21.0,1,Не состоял в браке,1,0,0,0.0
675,47,0,0,0,15000.0,2,1.0,1.0,0,Состою в браке,1,0,0,0.0
677,45,1,0,0,27000.0,1,0.0,5.0,1,Не состоял в браке,1,0,0,0.0
678,61,0,0,0,10000.0,2,2.0,33.0,1,Вдовец/Вдова,1,0,1,0.0
680,30,1,1,0,15000.0,3,3.0,3.0,1,Состою в браке,1,0,0,0.0
683,38,1,1,1,30000.0,1,0.0,2.0,0,Состою в браке,1,0,1,0.0
684,46,1,1,0,15000.0,1,0.0,9.0,0,Состою в браке,1,0,0,0.0
685,37,2,2,0,15000.0,1,1.0,4.0,0,Состою в браке,1,0,0,0.0
686,39,6,6,0,12000.0,1,0.0,15.0,1,Состою в браке,1,0,1,0.0
687,45,2,1,0,7000.0,1,0.0,1.0,1,Не состоял в браке,1,0,1,0.0
688,26,0,0,0,8000.0,1,0.0,1.0,1,Не состоял в браке,1,0,0,0.0
689,56,1,0,0,9000.0,2,2.0,6.0,1,Не состоял в браке,1,0,0,0.0
691,53,0,0,0,7000.0,1,0.0,2.0,1,Состою в браке,1,0,0,0.0
692,51,2,2,0,9000.0,4,2.0,2.0,0,Состою в браке,1,0,1,0.0
696,42,1,1,0,9000.0,1,0.0,20.0,1,Состою в браке,1,0,1,0.0
697,42,1,2,0,20000.0,1,0.0,21.0,0,Состою в браке,1,0,0,0.0
698,25,1,1,0,7000.0,1,1.0,0.0,1,Состою в браке,1,0,0,0.0
699,48,0,0,0,14000.0,1,0.0,2.0,1,Не состоял в браке,1,0,0,0.0
700,42,1,1,0,9000.0,1,0.0,1.0,0,Состою в браке,1,0,0,0.0
701,56,0,0,0,8000.0,1,1.0,38.0,1,Гражданский брак,1,0,0,0.0
702,59,4,0,0,24000.0,2,0.0,19.0,1,Разведен(а),1,0,1,0.0
704,52,2,0,0,10000.0,3,2.0,24.0,0,Состою в браке,1,0,1,0.0
707,26,1,1,0,15000.0,1,0.0,2.0,1,Гражданский брак,1,0,0,0.0
708,30,1,1,0,12000.0,2,1.0,3.0,1,Состою в браке,1,0,1,0.0
710,34,2,2,0,12000.0,2,2.0,0.0,0,Состою в браке,1,0,0,0.0
712,40,3,2,0,40000.0,1,1.0,8.0,0,Состою в браке,1,0,0,1.0
713,62,2,0,0,8000.0,3,2.0,0.0,1,Состою в браке,0,1,0,0.0
716,24,0,0,0,9500.0,2,0.0,4.0,1,Не состоял в браке,1,0,0,0.0
718,51,0,0,0,9000.0,1,0.0,1.0,0,Состою в браке,1,0,1,1.0
719,42,1,1,0,8500.0,1,0.0,2.0,1,Состою в браке,1,0,1,0.0
720,55,3,0,0,8000.0,2,1.0,35.0,1,Состою в браке,0,1,0,0.0
722,30,1,1,0,36000.0,1,1.0,5.0,0,Состою в браке,1,0,0,0.0
723,31,0,0,0,10000.0,1,0.0,7.0,0,Не состоял в браке,1,0,0,0.0
724,35,1,1,0,27000.0,1,0.0,6.0,0,Гражданский брак,1,0,0,1.0
725,34,3,3,0,5000.0,1,0.0,5.0,1,Состою в браке,1,0,0,0.0
726,58,3,1,0,10000.0,1,0.0,4.0,1,Разведен(а),1,0,0,0.0
727,25,0,0,0,15000.0,1,1.0,0.0,0,Состою в браке,1,0,0,1.0
728,50,3,1,0,8000.0,2,1.0,14.0,1,Состою в браке,1,0,1,0.0
730,33,1,1,0,20000.0,2,2.0,5.0,0,Состою в браке,1,0,0,0.0
732,46,0,0,0,10000.0,1,1.0,8.0,1,Не состоял в браке,1,0,0,0.0
733,58,2,0,0,6500.0,1,1.0,0.0,1,Состою в браке,0,1,0,0.0
734,28,0,0,1,25000.0,1,0.0,0.0,0,Состою в браке,1,0,0,0.0
735,27,2,2,0,5000.0,1,0.0,6.0,1,Состою в браке,1,0,0,0.0
736,48,2,1,1,7000.0,2,2.0,2.0,0,Состою в браке,1,0,1,0.0
738,28,0,0,0,10000.0,2,0.0,1.0,1,Не состоял в браке,1,0,0,0.0
740,28,1,1,0,10000.0,3,3.0,0.0,1,Состою в браке,1,0,0,1.0
743,38,0,0,0,14000.0,1,0.0,4.0,1,Состою в браке,1,0,0,0.0
744,22,0,0,1,18000.0,1,0.0,2.0,0,Не состоял в браке,1,0,0,0.0
745,26,0,0,0,15000.0,1,0.0,0.0,0,Состою в браке,1,0,0,0.0
746,28,0,0,0,20000.0,5,5.0,5.0,0,Не состоял в браке,1,0,0,0.0
751,24,0,0,0,15000.0,1,0.0,0.0,1,Не состоял в браке,1,0,0,0.0
752,42,3,3,0,5000.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
753,26,0,0,0,15000.0,1,0.0,0.0,1,Гражданский брак,1,0,0,0.0
754,49,0,0,0,10000.0,2,2.0,10.0,1,Состою в браке,1,0,0,0.0
756,53,1,0,0,8700.0,1,0.0,25.0,0,Не состоял в браке,1,0,0,1.0
757,42,2,2,0,20000.0,1,0.0,4.0,0,Состою в браке,1,0,0,0.0
758,57,0,0,0,9000.0,1,1.0,0.0,1,Вдовец/Вдова,0,1,0,0.0
759,35,1,1,1,23000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
760,43,0,0,0,28000.0,1,1.0,2.0,1,Состою в браке,1,0,1,0.0
761,42,3,2,1,20000.0,1,0.0,3.0,1,Вдовец/Вдова,1,0,0,0.0
762,59,2,0,1,9000.0,1,1.0,0.0,1,Состою в браке,0,1,0,0.0
763,32,0,0,0,5000.0,2,2.0,3.0,1,Не состоял в браке,1,0,0,0.0
765,40,0,0,0,10500.0,2,1.0,3.0,0,Не состоял в браке,1,0,1,0.0
767,33,0,0,0,9000.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
768,35,2,2,0,12000.0,1,1.0,1.0,1,Состою в браке,1,0,0,0.0
769,25,1,1,0,7000.0,1,0.0,2.0,1,Состою в браке,1,0,0,0.0
770,49,3,0,0,18000.0,1,1.0,15.0,1,Состою в браке,1,0,1,0.0
771,39,1,1,0,15000.0,3,3.0,9.0,1,Разведен(а),1,0,0,0.0
774,23,1,0,0,9000.0,1,1.0,3.0,0,Состою в браке,1,0,0,0.0
775,33,1,1,0,30000.0,1,1.0,4.0,0,Состою в браке,1,0,1,1.0
776,36,2,2,0,15000.0,1,0.0,7.0,0,Состою в браке,1,0,1,0.0
777,55,0,0,1,10000.0,1,0.0,0.0,0,Состою в браке,0,1,0,0.0
778,56,0,0,0,6000.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
779,33,0,0,0,9500.0,1,0.0,0.0,0,Не состоял в браке,1,0,1,1.0
780,64,2,0,0,12000.0,1,1.0,8.0,1,Состою в браке,1,1,1,0.0
781,42,4,0,0,4800.0,2,1.0,0.0,1,Состою в браке,1,0,0,0.0
783,25,0,0,0,24000.0,1,1.0,5.0,0,Не состоял в браке,1,0,1,0.0
784,39,2,2,0,7000.0,1,0.0,5.0,0,Состою в браке,1,0,0,0.0
785,36,1,1,0,10000.0,4,3.0,0.0,0,Состою в браке,1,0,0,0.0
789,25,0,0,0,15000.0,1,0.0,0.0,0,Не состоял в браке,1,0,0,0.0
790,33,2,2,1,7000.0,2,2.0,5.0,1,Состою в браке,1,0,0,0.0
792,49,2,1,0,6000.0,1,1.0,1.0,1,Не состоял в браке,1,0,0,0.0
793,35,0,0,0,30000.0,1,1.0,8.0,0,Состою в браке,1,0,1,0.0
794,43,0,0,0,10000.0,1,0.0,1.0,0,Состою в браке,1,0,0,0.0
795,40,2,1,0,15000.0,1,0.0,0.0,1,Вдовец/Вдова,0,1,0,0.0
796,32,1,1,0,28000.0,1,1.0,4.0,0,Состою в браке,1,0,0,0.0
797,57,2,0,0,16000.0,1,0.0,0.0,1,Состою в браке,0,1,1,0.0
798,25,1,1,0,6000.0,3,3.0,4.0,1,Состою в браке,1,0,0,0.0
801,25,1,1,0,12000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
802,38,2,2,0,13000.0,1,0.0,3.0,0,Состою в браке,1,0,1,0.0
803,38,1,1,1,10000.0,1,0.0,3.0,0,Состою в браке,1,0,0,0.0
804,40,2,2,0,15000.0,1,1.0,19.0,0,Состою в браке,1,0,0,0.0
805,25,0,0,1,45000.0,1,1.0,0.0,1,Состою в браке,1,0,1,1.0
806,44,2,2,0,16000.0,1,0.0,21.0,1,Состою в браке,1,0,0,0.0
807,23,0,0,0,10000.0,1,1.0,1.0,1,Не состоял в браке,1,0,0,0.0
808,34,0,0,0,10000.0,1,0.0,7.0,1,Не состоял в браке,1,0,0,0.0
809,62,2,0,0,12000.0,2,2.0,5.0,1,Состою в браке,1,1,0,1.0
811,23,0,0,1,17000.0,1,0.0,3.0,0,Состою в браке,1,0,0,0.0
812,56,2,0,0,15000.0,1,0.0,2.0,1,Не состоял в браке,1,0,0,0.0
813,55,2,0,0,6000.0,1,0.0,30.0,1,Разведен(а),1,0,1,0.0
814,24,1,1,0,6000.0,1,1.0,3.0,1,Состою в браке,1,0,0,0.0
815,63,3,0,0,22000.0,1,1.0,0.0,1,Состою в браке,0,1,0,0.0
816,38,1,1,0,6500.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
817,23,0,0,0,10000.0,1,0.0,0.0,0,Не состоял в браке,1,0,1,0.0
818,40,1,0,1,15000.0,3,2.0,3.0,0,Не состоял в браке,1,0,0,0.0
821,54,3,0,0,4600.0,1,0.0,3.0,1,Состою в браке,1,0,1,0.0
822,51,2,0,0,10000.0,2,2.0,0.0,1,Состою в браке,0,1,1,0.0
824,59,0,0,0,11000.0,3,3.0,7.0,1,Состою в браке,1,0,1,0.0
827,47,1,1,0,15000.0,1,0.0,27.0,1,Состою в браке,1,0,0,0.0
828,40,2,2,0,10000.0,2,2.0,6.0,1,Не состоял в браке,1,0,0,0.0
830,44,2,2,0,10000.0,1,1.0,10.0,1,Состою в браке,1,0,0,1.0
831,45,2,2,0,18000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
832,53,2,0,0,5500.0,1,1.0,18.0,1,Состою в браке,1,0,0,0.0
833,31,0,0,0,10000.0,1,0.0,8.0,1,Не состоял в браке,1,0,0,0.0
834,66,3,0,0,17404.0,1,0.0,5.0,1,Не состоял в браке,1,1,0,0.0
835,22,0,0,0,7000.0,1,0.0,2.0,1,Не состоял в браке,1,0,0,0.0
836,27,1,1,0,9000.0,1,1.0,2.0,1,Состою в браке,1,0,0,0.0
837,39,2,2,0,12000.0,1,0.0,20.0,1,Состою в браке,1,0,0,0.0
838,33,0,0,0,10000.0,1,1.0,0.0,0,Не состоял в браке,1,0,0,0.0
839,46,1,0,0,9000.0,1,0.0,26.0,1,Не состоял в браке,1,0,0,0.0
840,46,0,0,0,13000.0,1,0.0,24.0,0,Разведен(а),1,0,0,0.0
